country,date,new_cases,total_cases,new_deaths,total_deaths,new_cases_7_day_avg_right,new_deaths_7_day_avg_right,new_cases_per_million,new_deaths_per_million,total_cases_per_million,total_deaths_per_million,weekly_cases,weekly_deaths,weekly_pct_growth_cases,weekly_pct_growth_deaths,cfr,population,year,month,day_of_week,quarter,season,new_cases_per_100k,new_deaths_per_100k,cases_lag_7d,cases_lag_14d,cases_lag_21d,cases_ma_30d,disease,new_cases_smoothed,new_deaths_smoothed,new_cases_smoothed_per_million
Kazakhstan,2021-07-27,6820.0,602397.0,0.0,9077.0,6375.714285714285,77.0,340.41088492255307,0.0,30067.814639984044,453.0659241117323,44630.0,539.0,19.2,47.7,1.5068136129495997,20592571.0,2021,7,1,3,summer,33.11873976299511,0.0,5347.285714285715,3331.285714285714,2707.714285714286,3737.2,covid,,,
Kazakhstan,2021-07-28,7249.0,609646.0,0.0,9077.0,6639.0,77.0,361.8238276838104,0.0,30429.638467667854,453.0659241117323,46473.0,539.0,21.4,47.7,1.488896835212566,20592571.0,2021,7,2,3,summer,35.202015328731896,0.0,5470.714285714285,3589.0,2799.0,3907.9523809523807,covid,,,
Kazakhstan,2021-07-29,7741.0,617387.0,0.0,9077.0,6924.571428571428,77.0,386.3813284729448,0.0,30816.0197961408,453.0659241117323,48472.0,539.0,25.6,47.7,1.4702285600441862,20592571.0,2021,7,3,3,summer,37.59122646705941,0.0,5513.714285714285,3962.571428571429,2842.1428571428573,4086.419047619048,covid,,,
Kazakhstan,2021-07-30,8082.0,625469.0,0.0,9077.0,7171.714285714285,77.0,403.4018727190724,0.0,31219.42166885987,453.0659241117323,50202.0,539.0,28.1,47.7,1.4512309962604062,20592571.0,2021,7,4,3,summer,39.24716345520916,0.0,5596.857142857143,4351.285714285715,2896.8571428571427,4269.457142857143,covid,,,
Kazakhstan,2021-07-31,8000.0,633469.0,0.0,9077.0,7350.857142857143,77.0,399.30895592088336,0.0,31618.73062478076,453.0659241117323,51456.0,539.0,28.3,47.7,1.4329035832850543,20592571.0,2021,7,5,3,summer,38.84896159882124,0.0,5731.428571428572,4717.285714285715,2952.5714285714284,4453.957142857143,covid,,,
Kazakhstan,2021-08-01,8078.0,641547.0,0.0,9077.0,7527.285714285715,77.0,403.202218241112,0.0,32021.932843021867,453.0659241117323,52691.0,539.0,27.4,47.7,1.414861265035921,20592571.0,2021,8,6,3,summer,39.22773897440975,0.0,5906.571428571428,4975.0,3058.285714285714,4638.895238095239,covid,,,
Kazakhstan,2021-08-02,7660.0,649207.0,0.0,9077.0,7661.428571428572,0.0,382.3383252942458,0.0,32404.271168316114,453.0659241117323,53630.0,0.0,25.5,-100.0,1.398167302570675,20592571.0,2021,8,0,3,summer,37.19788073087134,0.0,6103.428571428572,5175.571428571428,3176.285714285714,4823.219047619048,covid,,,
Kazakhstan,2021-08-03,7527.0,656734.0,832.0,9909.0,7762.428571428572,118.85714285714286,375.6998139020611,41.52813141577187,32779.970982218176,494.5940555275041,54337.0,832.0,21.7,54.400000000000006,1.5088300590497827,20592571.0,2021,8,1,3,summer,36.55201674429094,4.04029200627741,6375.714285714285,5347.285714285715,3331.285714285714,5004.642857142857,covid,,,
Kazakhstan,2021-08-04,7990.0,664724.0,0.0,9909.0,7868.285714285715,118.85714285714286,398.8098197259822,0.0,33178.78080194416,494.5940555275041,55078.0,832.0,18.5,54.400000000000006,1.4906938819720663,20592571.0,2021,8,2,3,summer,38.80040039682272,0.0,6639.0,5470.714285714285,3589.0,5182.871428571429,covid,,,
Kazakhstan,2021-08-05,8171.0,672895.0,0.0,9909.0,7929.714285714285,118.85714285714286,407.8441848536922,0.0,33586.62498679785,494.5940555275041,55508.0,832.0,14.499999999999998,54.400000000000006,1.4725923063776667,20592571.0,2021,8,3,3,summer,39.679358152996045,0.0,6924.571428571428,5513.714285714285,3962.571428571429,5356.938095238094,covid,,,
